Order ID,Order Date,Customer Name,Category,Sub-Category,Sales,Profit,Quantity,Region,Is Repeat Customer,Order Year,Order Month,Order Month Name,Order Day of Week,Order Month-Year,Day Type
CA-2025-101298,2025-11-25,Karen Ramirez,Office Supplies,Storage,282.26,47.3,3,East,Yes,2025,11,Nov,Tuesday,2025-11,Weekday
CA-2025-100313,2025-11-26,Ashley Robinson,Office Supplies,Paper,37.63,15.71,2,West,Yes,2025,11,Nov,Wednesday,2025-11,Weekday
CA-2025-101777,2025-11-26,Ashley Robinson,Electronics,Phones,614.3,73.02,1,East,Yes,2025,11,Nov,Wednesday,2025-11,Weekday
CA-2025-102561,2025-11-26,Ashley Robinson,Office Supplies,Art,60.97,26.96,1,East,Yes,2025,11,Nov,Wednesday,2025-11,Weekday
CA-2025-100660,2025-11-27,Ashley Robinson,Office Supplies,Art,101.81,43.34,1,East,Yes,2025,11,Nov,Thursday,2025-11,Weekday
CA-2025-100667,2025-11-27,Karen Ramirez,Furniture,Furnishings,103.9,20.89,1,West,Yes,2025,11,Nov,Thursday,2025-11,Weekday
CA-2025-102141,2025-11-27,Ashley Robinson,Furniture,Chairs,483.14,34.0,1,East,Yes,2025,11,Nov,Thursday,2025-11,Weekday
CA-2025-100954,2025-11-28,Karen Ramirez,Electronics,Accessories,223.35,78.59,4,West,Yes,2025,11,Nov,Friday,2025-11,Weekday
CA-2025-101337,2025-11-29,Karen Ramirez,Furniture,Bookcases,4797.12,220.77,5,West,Yes,2025,11,Nov,Saturday,2025-11,Weekend
CA-2025-102192,2025-11-29,Karen Ramirez,Furniture,Bookcases,731.91,1.27,1,South,Yes,2025,11,Nov,Saturday,2025-11,Weekend
CA-2025-100083,2025-11-30,Karen Ramirez,Office Supplies,Binders,92.63,49.28,4,Central,Yes,2025,11,Nov,Sunday,2025-11,Weekend
CA-2025-100789,2025-11-30,Ashley Robinson,Electronics,Accessories,98.58,33.59,1,East,Yes,2025,11,Nov,Sunday,2025-11,Weekend
CA-2025-100874,2025-11-30,Karen Ramirez,Electronics,Phones,2199.62,354.3,2,South,Yes,2025,11,Nov,Sunday,2025-11,Weekend
CA-2025-102977,2025-11-30,Ashley Robinson,Office Supplies,Art,134.08,48.33,1,East,Yes,2025,11,Nov,Sunday,2025-11,Weekend
CA-2025-100977,2025-12-01,Karen Ramirez,Electronics,Smartwatches,183.4,31.41,1,West,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-102705,2025-12-01,Nancy Ramirez,Electronics,Smartwatches,1401.88,336.26,4,West,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-100747,2025-12-02,Margaret Miller,Electronics,Phones,2179.5,377.54,3,East,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-100914,2025-12-02,Karen Ramirez,Office Supplies,Art,8.81,3.86,1,East,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-101507,2025-12-02,Karen Lewis,Furniture,Bookcases,2726.07,89.55,4,West,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-102151,2025-12-02,Ashley Robinson,Office Supplies,Art,96.45,34.27,1,Central,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-102648,2025-12-02,Ashley Robinson,Office Supplies,Paper,24.7,11.36,1,East,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-100194,2025-12-04,Margaret Miller,Furniture,Tables,980.98,-76.46,2,Central,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-101881,2025-12-04,Nancy Ramirez,Electronics,Phones,2527.18,383.05,2,West,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-102416,2025-12-04,Ashley Robinson,Furniture,Furnishings,159.79,46.44,1,East,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-100088,2025-12-05,Karen Ramirez,Electronics,Laptops,13419.24,1945.32,5,West,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-101000,2025-12-05,Ashley Robinson,Office Supplies,Paper,44.91,21.23,1,West,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-101795,2025-12-05,Karen Ramirez,Furniture,Furnishings,338.4,89.76,2,Central,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-100840,2025-12-06,Ashley Robinson,Office Supplies,Paper,80.09,34.96,1,West,Yes,2025,12,Dec,Saturday,2025-12,Weekend
CA-2025-101031,2025-12-06,Ashley Robinson,Electronics,Smartwatches,787.74,122.42,2,Central,Yes,2025,12,Dec,Saturday,2025-12,Weekend
CA-2025-101168,2025-12-06,Michael Harris,Office Supplies,Storage,1234.85,192.8,5,South,Yes,2025,12,Dec,Saturday,2025-12,Weekend
CA-2025-102224,2025-12-06,Nancy Ramirez,Office Supplies,Storage,189.01,31.88,3,West,Yes,2025,12,Dec,Saturday,2025-12,Weekend
CA-2025-102582,2025-12-06,Karen Ramirez,Office Supplies,Art,175.49,64.56,2,Central,Yes,2025,12,Dec,Saturday,2025-12,Weekend
CA-2025-102850,2025-12-07,Karen Ramirez,Electronics,Laptops,10082.76,1237.87,5,Central,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-100776,2025-12-08,Robert Miller,Office Supplies,Storage,131.11,23.69,1,East,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-101910,2025-12-08,Karen Ramirez,Electronics,Smartwatches,510.33,118.24,2,East,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-102041,2025-12-08,Nancy Ramirez,Furniture,Chairs,683.8,67.21,2,West,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-102730,2025-12-08,Karen Ramirez,Office Supplies,Paper,102.41,47.04,3,Central,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-102792,2025-12-08,Ashley Rodriguez,Electronics,Laptops,2483.54,406.66,1,West,No,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-101039,2025-12-09,Sandra Rodriguez,Office Supplies,Storage,112.54,23.47,1,South,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-101466,2025-12-09,Ashley Robinson,Furniture,Furnishings,152.27,44.11,1,West,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-101891,2025-12-09,Margaret Miller,Electronics,Accessories,224.98,82.13,3,West,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-102032,2025-12-09,Ashley Robinson,Furniture,Chairs,1330.24,158.08,3,East,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-100014,2025-12-10,Nancy Ramirez,Furniture,Tables,366.21,-3.78,1,Central,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-100062,2025-12-10,David Davis,Office Supplies,Art,160.31,56.74,5,West,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-100881,2025-12-10,Karen Ramirez,Electronics,Smartwatches,924.1,188.1,2,Central,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-101529,2025-12-10,Karen Ramirez,Office Supplies,Binders,16.45,8.06,2,South,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-100942,2025-12-11,Ashley Robinson,Office Supplies,Paper,19.74,8.22,2,West,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-101194,2025-12-11,William Thompson,Office Supplies,Binders,19.09,9.34,1,South,No,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-101430,2025-12-11,Karen Ramirez,Furniture,Bookcases,1059.94,12.31,2,South,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-101483,2025-12-11,Karen Ramirez,Office Supplies,Art,42.82,16.62,2,South,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-101834,2025-12-11,Ashley Robinson,Electronics,Smartwatches,2084.27,318.85,4,Central,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-102411,2025-12-11,Karen Ramirez,Furniture,Tables,903.57,-83.72,2,West,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-102560,2025-12-11,Charles Robinson,Office Supplies,Storage,585.36,144.43,3,West,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-100540,2025-12-12,Charles Robinson,Electronics,Smartwatches,1760.66,383.92,3,West,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-101889,2025-12-12,Ashley Robinson,Electronics,Phones,600.72,81.76,1,South,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-101893,2025-12-12,Charles Robinson,Office Supplies,Paper,117.01,54.52,3,Central,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-102187,2025-12-12,Karen Ramirez,Electronics,Phones,1923.01,241.67,2,West,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-101716,2025-12-14,Charles Robinson,Electronics,Accessories,295.74,116.25,2,West,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-101753,2025-12-14,Donna Smith,Office Supplies,Binders,9.09,4.72,1,West,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-102407,2025-12-14,Ashley Robinson,Electronics,Accessories,222.13,80.72,2,South,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-102916,2025-12-15,Karen Ramirez,Electronics,Laptops,2366.38,249.03,1,Central,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-100104,2025-12-16,Ashley Robinson,Office Supplies,Binders,54.05,27.89,2,East,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-100804,2025-12-16,David Davis,Electronics,Smartwatches,1897.35,410.67,4,South,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-100864,2025-12-16,Ashley Robinson,Office Supplies,Art,166.75,68.53,3,East,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-101305,2025-12-16,Kimberly Wilson,Furniture,Tables,1126.98,-36.23,2,West,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-101485,2025-12-16,Karen Ramirez,Electronics,Accessories,457.51,137.76,5,South,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-101671,2025-12-16,Karen Ramirez,Office Supplies,Binders,9.07,4.73,1,West,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-102188,2025-12-16,Karen Ramirez,Electronics,Accessories,71.03,23.8,2,West,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-101877,2025-12-17,Ashley Robinson,Electronics,Phones,1953.63,234.65,2,East,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-102210,2025-12-17,Ashley Robinson,Electronics,Accessories,383.18,151.91,4,West,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-102929,2025-12-17,Ashley Robinson,Office Supplies,Art,57.59,23.95,2,South,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-100476,2025-12-18,Ashley Robinson,Office Supplies,Binders,5.52,2.82,1,South,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-100803,2025-12-18,Karen Ramirez,Electronics,Laptops,1727.36,276.9,1,East,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-101040,2025-12-19,Nancy Ramirez,Furniture,Tables,770.96,-7.37,1,Central,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-102725,2025-12-19,Karen Ramirez,Office Supplies,Storage,285.7,68.61,1,East,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-102473,2025-12-20,David Davis,Furniture,Furnishings,205.66,41.86,2,South,Yes,2025,12,Dec,Saturday,2025-12,Weekend
CA-2025-101208,2025-12-21,Karen Ramirez,Office Supplies,Storage,310.67,71.33,1,South,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-101914,2025-12-21,Margaret Miller,Electronics,Phones,3136.92,412.59,3,East,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-102083,2025-12-23,Karen Ramirez,Furniture,Bookcases,503.87,16.92,1,East,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-102417,2025-12-24,James Harris,Office Supplies,Binders,60.36,31.9,2,West,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-102845,2025-12-24,Ashley Robinson,Furniture,Furnishings,20.45,5.86,1,Central,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-102997,2025-12-24,Nancy Ramirez,Furniture,Tables,3985.42,-397.48,5,West,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-100180,2025-12-25,Ashley Robinson,Furniture,Chairs,473.64,55.01,1,West,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-100431,2025-12-25,Ashley Robinson,Electronics,Laptops,4174.57,314.56,2,South,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-101250,2025-12-25,Ashley Robinson,Furniture,Tables,1769.38,-59.87,4,East,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-101723,2025-12-25,Karen Ramirez,Electronics,Phones,396.21,71.28,1,South,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-102340,2025-12-25,Nancy Ramirez,Electronics,Laptops,1831.46,259.12,1,East,Yes,2025,12,Dec,Thursday,2025-12,Weekday
CA-2025-100008,2025-12-26,Karen Ramirez,Office Supplies,Binders,51.19,24.33,3,Central,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-100346,2025-12-26,Robert Jones,Electronics,Accessories,408.76,152.61,5,West,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-100945,2025-12-26,Ashley Robinson,Electronics,Accessories,54.27,21.14,2,East,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-100953,2025-12-26,Karen Ramirez,Office Supplies,Art,77.92,28.94,1,Central,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-102892,2025-12-26,Ashley Robinson,Furniture,Furnishings,295.49,85.26,2,Central,Yes,2025,12,Dec,Friday,2025-12,Weekday
CA-2025-100050,2025-12-27,Ashley Robinson,Furniture,Bookcases,2142.45,86.24,3,West,Yes,2025,12,Dec,Saturday,2025-12,Weekend
CA-2025-101060,2025-12-27,Nancy Ramirez,Office Supplies,Binders,15.33,8.36,2,South,Yes,2025,12,Dec,Saturday,2025-12,Weekend
CA-2025-100770,2025-12-28,Karen Ramirez,Furniture,Furnishings,191.84,45.2,1,South,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-101402,2025-12-28,Ashley Robinson,Office Supplies,Paper,54.59,24.87,1,Central,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-101898,2025-12-28,Nancy Ramirez,Office Supplies,Binders,15.21,7.74,1,Central,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-102010,2025-12-28,Emily Davis,Furniture,Bookcases,1192.22,107.99,5,East,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-102699,2025-12-28,Emily Davis,Office Supplies,Binders,26.46,13.34,1,South,Yes,2025,12,Dec,Sunday,2025-12,Weekend
CA-2025-102005,2025-12-29,Ashley Robinson,Electronics,Accessories,548.14,217.56,4,West,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-102683,2025-12-29,Ashley Robinson,Electronics,Accessories,525.77,197.35,4,South,Yes,2025,12,Dec,Monday,2025-12,Weekday
CA-2025-100206,2025-12-30,Karen Ramirez,Electronics,Accessories,316.06,98.42,2,East,Yes,2025,12,Dec,Tuesday,2025-12,Weekday
CA-2025-100272,2025-12-31,Nancy Ramirez,Office Supplies,Storage,648.44,161.86,3,East,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-100433,2025-12-31,Karen Ramirez,Electronics,Smartwatches,1451.88,218.72,3,South,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-101222,2025-12-31,Ashley Robinson,Furniture,Bookcases,646.29,51.54,1,Central,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-101567,2025-12-31,Karen Ramirez,Office Supplies,Binders,15.62,7.93,1,Central,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2025-102572,2025-12-31,Karen Ramirez,Furniture,Tables,667.28,-7.33,2,West,Yes,2025,12,Dec,Wednesday,2025-12,Weekday
CA-2026-101956,2026-01-01,Richard Clark,Furniture,Furnishings,122.97,24.85,5,West,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-102127,2026-01-01,Karen Ramirez,Office Supplies,Storage,640.74,123.61,3,East,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-100107,2026-01-02,Ashley Robinson,Office Supplies,Storage,62.29,11.41,1,South,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-101186,2026-01-02,Ashley Robinson,Furniture,Chairs,477.91,48.77,2,East,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-101703,2026-01-02,Charles Robinson,Office Supplies,Paper,42.11,21.02,2,West,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-102067,2026-01-02,Ashley Robinson,Electronics,Phones,468.39,87.15,2,South,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-102981,2026-01-03,Ashley Robinson,Electronics,Accessories,71.38,27.55,2,Central,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-100189,2026-01-04,Charles Robinson,Office Supplies,Paper,12.01,5.74,1,South,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-100220,2026-01-04,Ashley Robinson,Electronics,Phones,1923.98,363.68,2,West,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-100422,2026-01-04,Charles Robinson,Office Supplies,Binders,11.45,5.55,1,Central,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-100937,2026-01-04,Nancy Ramirez,Furniture,Tables,4534.06,-421.1,4,West,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-101827,2026-01-04,Karen Ramirez,Office Supplies,Paper,18.91,8.02,1,East,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-100606,2026-01-05,Ashley Robinson,Office Supplies,Binders,47.16,21.85,3,East,Yes,2026,1,Jan,Monday,2026-01,Weekday
CA-2026-100976,2026-01-06,Ashley Robinson,Office Supplies,Art,149.84,58.4,3,Central,Yes,2026,1,Jan,Tuesday,2026-01,Weekday
CA-2026-102259,2026-01-06,Ashley Robinson,Office Supplies,Storage,70.46,11.73,1,West,Yes,2026,1,Jan,Tuesday,2026-01,Weekday
CA-2026-100477,2026-01-07,Karen Ramirez,Electronics,Phones,4339.79,534.43,5,Central,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-100498,2026-01-07,Ashley Robinson,Furniture,Tables,854.32,-60.15,2,Central,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-100638,2026-01-07,Nancy Ramirez,Furniture,Bookcases,158.99,13.42,1,East,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-102692,2026-01-07,Karen Ramirez,Electronics,Accessories,267.14,89.96,5,South,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-102844,2026-01-07,Donna Smith,Electronics,Accessories,229.72,79.23,2,East,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-101020,2026-01-08,Karen Ramirez,Office Supplies,Paper,13.18,5.43,1,Central,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-102805,2026-01-08,Ashley Robinson,Office Supplies,Storage,660.46,120.3,3,East,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-100958,2026-01-09,Ashley Robinson,Electronics,Laptops,3500.9,403.95,4,West,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-101432,2026-01-09,Ashley Robinson,Furniture,Tables,561.64,-6.3,1,South,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-102183,2026-01-09,Ashley Robinson,Furniture,Furnishings,146.12,29.67,1,East,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-100294,2026-01-10,Ashley Robinson,Office Supplies,Art,195.05,80.9,4,West,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-101237,2026-01-10,Karen Ramirez,Office Supplies,Paper,69.28,32.52,2,East,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-101675,2026-01-10,Ashley Robinson,Office Supplies,Storage,172.28,35.78,2,Central,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-102178,2026-01-10,Ashley Robinson,Office Supplies,Storage,81.2,20.09,2,Central,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-102607,2026-01-10,Ashley Robinson,Electronics,Smartwatches,339.55,64.79,1,Central,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-102802,2026-01-10,Nancy Ramirez,Furniture,Tables,1083.69,-67.0,2,East,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-102852,2026-01-10,Ashley Robinson,Electronics,Accessories,275.72,107.61,3,Central,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-100411,2026-01-11,Ashley Robinson,Electronics,Accessories,104.29,31.62,1,Central,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-100876,2026-01-11,Ashley Robinson,Furniture,Tables,718.6,-32.17,1,East,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-101174,2026-01-11,Karen Ramirez,Furniture,Furnishings,35.57,10.6,1,West,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-102284,2026-01-11,Karen Ramirez,Furniture,Bookcases,863.58,36.9,2,South,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-100740,2026-01-12,Donna Jones,Office Supplies,Paper,5.37,2.54,1,South,Yes,2026,1,Jan,Monday,2026-01,Weekday
CA-2026-100878,2026-01-12,Ashley Robinson,Electronics,Phones,570.48,71.58,2,East,Yes,2026,1,Jan,Monday,2026-01,Weekday
CA-2026-102591,2026-01-12,Karen Ramirez,Office Supplies,Paper,77.6,36.54,4,East,Yes,2026,1,Jan,Monday,2026-01,Weekday
CA-2026-101713,2026-01-13,Karen Ramirez,Office Supplies,Art,16.02,6.49,1,South,Yes,2026,1,Jan,Tuesday,2026-01,Weekday
CA-2026-102196,2026-01-13,Ashley Robinson,Furniture,Chairs,148.82,8.79,1,South,Yes,2026,1,Jan,Tuesday,2026-01,Weekday
CA-2026-102729,2026-01-13,Karen Ramirez,Office Supplies,Storage,48.92,9.82,1,Central,Yes,2026,1,Jan,Tuesday,2026-01,Weekday
CA-2026-100169,2026-01-14,Ashley Robinson,Office Supplies,Binders,88.24,46.65,4,West,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-102136,2026-01-14,Lisa Ramirez,Office Supplies,Art,35.68,14.03,1,Central,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-102923,2026-01-14,Nancy Ramirez,Office Supplies,Storage,432.68,79.18,5,East,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-102801,2026-01-15,Ashley Robinson,Furniture,Furnishings,82.09,16.48,1,Central,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-101563,2026-01-16,Ashley Robinson,Electronics,Accessories,104.01,39.68,2,Central,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-101781,2026-01-16,Charles Robinson,Furniture,Bookcases,845.7,84.23,2,West,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-101866,2026-01-17,Ashley Robinson,Office Supplies,Storage,1323.59,275.49,4,West,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-100054,2026-01-18,Ashley Robinson,Electronics,Phones,2585.34,367.64,2,West,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-101902,2026-01-18,Karen Ramirez,Office Supplies,Paper,15.32,7.16,2,East,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-102329,2026-01-18,Nancy Ramirez,Furniture,Chairs,1712.43,111.78,3,West,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-102441,2026-01-18,Karen Ramirez,Office Supplies,Binders,4.97,2.44,1,South,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-102946,2026-01-18,Donna Smith,Electronics,Laptops,4717.72,393.32,2,Central,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-102272,2026-01-19,Ashley Robinson,Furniture,Tables,2455.01,-159.93,4,West,Yes,2026,1,Jan,Monday,2026-01,Weekday
CA-2026-102589,2026-01-19,Ashley Robinson,Furniture,Bookcases,831.73,82.73,3,East,Yes,2026,1,Jan,Monday,2026-01,Weekday
CA-2026-101111,2026-01-20,Karen Ramirez,Office Supplies,Paper,55.78,26.16,2,Central,Yes,2026,1,Jan,Tuesday,2026-01,Weekday
CA-2026-102534,2026-01-20,Nancy Ramirez,Furniture,Chairs,783.85,38.48,4,East,Yes,2026,1,Jan,Tuesday,2026-01,Weekday
CA-2026-100196,2026-01-21,Karen Ramirez,Office Supplies,Storage,204.02,42.59,1,South,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-100455,2026-01-21,Ashley Robinson,Office Supplies,Storage,349.84,58.51,2,Central,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-100513,2026-01-21,Charles Robinson,Electronics,Phones,633.1,69.99,1,Central,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-102292,2026-01-21,Ashley Robinson,Office Supplies,Binders,52.22,27.45,2,West,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-102576,2026-01-21,Ashley Robinson,Furniture,Furnishings,258.03,69.81,2,South,Yes,2026,1,Jan,Wednesday,2026-01,Weekday
CA-2026-100144,2026-01-22,Michael Harris,Electronics,Laptops,1870.07,182.17,3,South,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-101335,2026-01-22,Ashley Robinson,Office Supplies,Art,59.89,22.71,1,West,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-102414,2026-01-22,Ashley Robinson,Electronics,Smartwatches,471.5,80.85,2,West,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-102960,2026-01-22,Nancy Ramirez,Office Supplies,Binders,15.84,7.32,2,East,Yes,2026,1,Jan,Thursday,2026-01,Weekday
CA-2026-101253,2026-01-23,Sandra Rodriguez,Electronics,Smartwatches,366.27,67.94,1,East,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-101624,2026-01-23,Nancy Ramirez,Office Supplies,Binders,30.72,14.47,2,Central,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-101895,2026-01-23,David Ramirez,Furniture,Furnishings,274.93,71.44,2,East,Yes,2026,1,Jan,Friday,2026-01,Weekday
CA-2026-100250,2026-01-24,Nancy Ramirez,Office Supplies,Storage,511.26,107.3,2,West,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-100503,2026-01-24,Ashley Robinson,Electronics,Laptops,9070.02,750.43,4,West,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-102776,2026-01-24,Karen Ramirez,Electronics,Phones,1287.43,171.66,1,West,Yes,2026,1,Jan,Saturday,2026-01,Weekend
CA-2026-100827,2026-01-25,Ashley Robinson,Office Supplies,Art,53.62,22.34,1,South,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-102505,2026-01-25,Ashley Robinson,Office Supplies,Storage,96.91,22.09,1,West,Yes,2026,1,Jan,Sunday,2026-01,Weekend
CA-2026-101674,2026-01-26,Donna Smith,Electronics,Smartwatches,231.45,41.75,1,West,Yes,2026,1,Jan,Monday,2026-01,Weekday
